talk_id,para_id,entity_id,before,entities,after,label
26,9,4," And I will always make music with Nathaniel, whether we're at Walt Disney Concert Hall or on ",Skid Row, because he reminds me why I became a musician,PERSON
26,10,1, ,Robert Gupta, (Applause),PERSON
26,11,0,,Robert Gupta, I'm going to play something that I shamelessly stole from cellists,PERSON
27,21,0, And I actually really feel that it's worthwhile to spend my valuable and limited time on this ,Earth,in this way,LOC
28,11,9," So these are our live subtitles, that are being produced by a computer that knows the text of ""The Ursonate"" — fortunately Jaap does too, very well — and it is delivering that text at the same time as ",Jaap,is,PERSON
28,19,2, I'm at ,Carnegie Mellon, we've got a great Robotics Institute there,ORG
28,19,3, I'm at Carnegie Mellon; we've got a great ,Robotics Institute,there,ORG
28,19,4, I'd like to show you thing called ,Snout, which is — The idea behind this project is to make a robot that appears as if it's continually surprised to see you,LOC
28,19,5," (Laughter) The idea is that basically — if it's constantly like """,Huh, ,WORK_OF_ART
28,19,6, ,Huh,""" That's why its other name is Doubletaker, Taker of Doubles",PERSON
28,19,7," Huh?"" That's why its other name is ",Doubletaker, Taker of Doubles,PERSON
28,19,8," Huh?"" That's why its other name is Doubletaker, ",Taker of Doubles," It's always kind of doing a double take: ""What?"" And the idea is basically, can it look at you and make you feel as if like, ""What? Is it my shoes?"" ""Got something on my hair?"" Here we go",ORG
29,35,6," Some years later, I and this woman — we'll call her """,Catherine Fletcher, — (Laughter) — went traveling through the south of Portugal together,PERSON
29,35,7," Some years later, I and this woman — we'll call her ""Catherine Fletcher"" — (Laughter) — went traveling through the south of ",Portugal,together,LOC
29,35,8," We stayed in old, crumbling, walled cities, in tiny little hotels, and we would climb up to the roof and drink ",Vinho Verde,and watch the sun set and play checkers,PERSON
29,35,9," For what it's worth, we went to ",Sagres," which was considered, at the time, to be the end of the world",ORG
29,41,2,""" He was sure that ",Catherine,would be safe,PERSON
30,16,1," Actually, I once paid like 60 dollars to see a very great actor to do a version of ","""King Lear",""" and I felt really robbed, because by the time the actor started being King Lear, he stopped being the great actor that I had paid money to see",WORK_OF_ART
30,16,2," Actually, I once paid like 60 dollars to see a very great actor to do a version of ""King Lear,"" and I felt really robbed, because by the time the actor started being ",King Lear, he stopped being the great actor that I had paid money to see,ORG
30,16,4," On the other hand, you know, I paid like three dollars, I think — and I went to a warehouse in ",Queens,"to see a version of ""Othello"" by an amateur group",LOC
30,16,5," On the other hand, you know, I paid like three dollars, I think — and I went to a warehouse in Queens to see a version of """,Othello, by an amateur group,WORK_OF_ART
30,16,6," And it was quite fascinating, because you know the guy — his name was ",Joey Grimaldi,"— he impersonated the Moorish general — you know, for the first three minutes he was really that general, and then he went back into plumber, he worked as a plumber, so — plumber, general, plumber, general — so for three dollars, I saw two tragedies for the price of one",PERSON
31,10,17," And then in the interview he said, ""What made Lincoln so great? Not as great a general as Napoleon, not as great a statesman as ",Frederick the Great,""" But his greatness consisted, and historians would roundly agree, in the integrity of his character and the moral fiber of his being",PERSON
31,12,13," For in the months leading up to my selection, like many young people, I'd been active in the anti-Vietnam War movement, and had written an article against Lyndon Johnson, which unfortunately came out in The New Republic two days after the dance in ",the White House, (Laugher) And the theme of the article was how to remove Lyndon Johnson from power,ORG
31,12,14, (Laugher) And the theme of the article was how to remove ,Lyndon Johnson,from power,PERSON
31,12,15,""" So I did end up working for him in ",the White House," Eventually accompanied him to his ranch to help him on those memoirs, never fully understanding why he'd chosen me to spend so many hours with",ORG
31,24,11,""" But as I left that night, I was certain that somehow I'd traded the life of my everlasting soul for this one night with ",Roy Campanella, (Laughter) And there were no indulgences around that I could buy,PERSON
31,26,2, Though when the ,Dodgers,abandoned us to come to L,PERSON
31,26,3, Though when the Dodgers abandoned us to come to ,L.A., I lost faith in baseball until I moved to Boston and became an irrational Red Sox fan,LOC
31,26,4,", I lost faith in baseball until I moved to ",Boston,and became an irrational Red Sox fan,LOC
31,26,5,", I lost faith in baseball until I moved to Boston and became an irrational ",Red Sox,fan,ORG
31,26,6," And I must say, even now, when I sit with my sons with our season tickets, I can sometimes close my eyes against the sun and imagine myself, a young girl once more, in the presence of my father, watching the players of my youth on the grassy fields below: ",Jackie Robinson," Roy Campanella, Pee Wee Reese, and Duke Snider",PERSON
31,26,7," And I must say, even now, when I sit with my sons with our season tickets, I can sometimes close my eyes against the sun and imagine myself, a young girl once more, in the presence of my father, watching the players of my youth on the grassy fields below: Jackie Robinson, ",Roy Campanella," Pee Wee Reese, and Duke Snider",PERSON
31,26,8," And I must say, even now, when I sit with my sons with our season tickets, I can sometimes close my eyes against the sun and imagine myself, a young girl once more, in the presence of my father, watching the players of my youth on the grassy fields below: Jackie Robinson, Roy Campanella, ",Pee Wee Reese, and Duke Snider,PERSON
31,26,9," And I must say, even now, when I sit with my sons with our season tickets, I can sometimes close my eyes against the sun and imagine myself, a young girl once more, in the presence of my father, watching the players of my youth on the grassy fields below: Jackie Robinson, Roy Campanella, Pee Wee Reese, and ",Duke Snider,,PERSON
31,27,0," Allowing me to believe that the private people we have loved and lost in our families, and the public figures we have respected in our history, just as ",Abraham Lincoln,"wanted to believe, really can live on, so long as we pledge to tell and to retell the stories of their lives",PERSON
32,1,15," Also, three guys working for years in Los Angeles, an Iranian, a Palestinian and an Egyptian, created the aptly named ",Axis of,Evil comedy act,PERSON
32,3,13," I happened to find a funny guy to present it in Arabic, who is originally Korean, a perfect fit for ",the Axis of Evil, This is all true,WORK_OF_ART
32,9,10," (Laughter) So, as for the outsiders looking in, watch the CNN report on the second ",Amman Comedy Festival," The reporter did a great job, and I thank her, but somebody forgot to send the positive PR email to the person operating the automatic news ticker that appears at the bottom",EVENT
32,9,11," For example, when ",Dean,"talks, the ticker says, ""U",PERSON
32,9,12," For example, when Dean talks, the ticker says, """,U.S., Suspect gave 'actionable intel,LOC
32,12,6, One: Is the Middle East being shown in a current time and correct context? (Laughter) Two: Do the Middle Eastern characters laugh or smile without showing the whites of their eyes? (Laughter) Three: Is ,the Middle Eastern,"character being played by one? Clearly, there are wrongs that need to be righted",LOC
32,12,7," My challenge to the rest of the world is please, start using positive ",Middle Eastern,images in your stories,LOC
32,13,0,"I'd like to end, before going back to ",the Middle East, with a quote from one of the greatest Sheikhs to put quill to parchment,LOC
32,13,2," As my father likes to call him, """,Asheikh Azubare,""" as my mother would say, ""Shakespeare",WORK_OF_ART
32,13,3," As my father likes to call him, ""Asheikh Azubare;"" as my mother would say, """,Shakespeare,""" (Laughter) ""And now we go in content to liberty and not to banishment",PERSON
33,2,9,""" And then she would take a little bit of the crackers, and she'd go, """,Eww," yuck, crackers",PERSON
33,2,10, ,Eww, yuck,PERSON
33,36,2," And what happens then is not that our consciousness contracts, it expands, so that those three days in ",Paris,"seem to be more full of consciousness and experience than all the months of being a walking, talking, faculty meeting-attending zombie back home",LOC
33,36,4, So what's it like to be a baby? It's like being in love in ,Paris,for the first time after you've had three double-espressos,LOC
36,3,0,,♫,"Thula Mama, Thula Mama, Thula Mama, Thula Mama",ORG
36,3,19, ♫ ,♫,"Thula Mama, Thula Mama",ORG
36,3,20, ♫ ♫ Thula ,Mama, Thula Mama,LOC
36,3,21," ♫ ♫ Thula Mama, ",Thula Mama, ♫,PERSON
36,4,0,,♫,Am I to break into the song like the blues man or troubadour,ORG
36,5,0,,♫,I want to sing a song of love ♫ ♫ for that woman who jumped the fences pregnant ♫ ♫ and still gave birth to a healthy child,ORG
36,6,0,,♫,"My song of love and my song of life, my song of love, ♫ ♫ my song of life, my song of love, ♫ ♫ my song of life, my song of love — I want everybody to sing with me — ♫ ♫ my song of life, my song of love, my song of life — everybody sing with me — ♫ ♫ my song of life, my song of love — I can’t hear you — ♫ ♫ my song of love, my song of life — you can do better — ♫ ♫ my song of life, my song of love — keep singing, keep singing — ♫ ♫ my song of love, my song of life, yes, my song of love — ♫ ♫ you can do better than that — ♫ ♫ my song of life, yes, my song of love, my song of life, my song of love — ♫ ♫ keep singing, keep singing, keep singing — my song of love",ORG
